"id","title","story","age_id"
"1970","드래곤볼 Z KAI 3기","셀과의 사투로부터 7년. 평화를 되찾은 지구에서 평범한 고등학교 생활을 보내던 손오반은 천하제일 무도대회에 출전하게 된다. 아버지인 손오공도 대회 출전을 위해 ‘저승’에서 돌아왔다. 재회의 여운을 느낄 틈도 없이 시합이 시작되고, 대회 도중 수수께끼의 인물 ‘신’이 등장하면서 상황은 급전개 된다. 손오공 일행은 신으로부터 파괴와 살육을 위해 태어난 ‘마인부우’와 ‘마도사 바비디’가 부활될 거라는 얘기를 듣게 되는데….","3"
"1971","너무 귀여운 크라이시스","수많은 별을 지배해 온 우주 제국 아나토스에서 지구로 파견된 조사원 리자 루나. 처음엔 문명 수준이 낮은 지구를 가차 없이 멸망시킬 생각이었지만, 우연히 들른 카페에서 고양이와 조우하게 된다. 차원이 다른 그 귀여움에 충격을 받은 리자. 과연 ′귀여움′은 지구를 구할 수 있을까?!","3"
"1972","(더빙) 극장판 명탐정 코난 21기: 진홍의 연가","오사카와 교토에서 발생한 의문의 사건들! 헤이지와 카즈하, 그리고 모미지의 운명은 과연?! 갑작스러운 폭발로 대혼란에 빠지고 만 오사카의 한 TV 방송국. 마치 테러와도 같은 사건. 하지만 범인의 정체는 물론 범행 목적조차 파악되지 않는 상황이 계속되고, 혼란 속에서 코난과 친구들은 헤이지의 약혼자임을 주장하며 당돌하게 대시하는 카루타(일본의 전통 카드 게임) 대회 고교 챔피언 오오카 모미지를 만나 더욱 당황한다. 한편, 방송국 폭발과 동시에 교토에서는 카루타 대회 2년 연속 우승자가 살해당하는 사건이 발생하고, 현장의 TV에서는 다름 아닌 모미지의 경기 모습과 함께 한편의 시가 고요히 울려 퍼지고 있었는데......","2"
"1973","옷코는 초등학생 사장님!","초등학생 옷코는 사고로 부모님을 잃고 할머니가 운영하는 ‘봄의 집’ 여관에서 새로운 생활을 시작한다. 새 주인이 나타났다는 소식에 들뜬 유령들. 학교 생활에 유령 상대까지 정신없는 가운데 ‘봄의 집’에는 저마다의 사연을 지닌 손님들이 줄을 잇기 시작하는데…","2"
"1974","핑구 시즌 2","핑구는 가족과 함께 작은 마을에서 큰 도시로 이사를 왔다. 그는 요리사, 플로리스트, 목수 등 흥미로운 일을 하면서 많은 펭귄들을 만난다. 핑구는 그들에게 도움을 주려고 하지만 때때로 그의 짓궂은 장난은 그들를 곤란에 빠뜨린다. 하지만 그의 강인한 정신과 재치 덕분에 항상 그들을 구하는데….","0"
"1975","트랜스포머 프라임 시즌 2","더욱 강력해진 메가트론이 돌아오자 오토봇과 세 명의 10대 인간 동료들이 힘을 합쳐 디셉티콘의 위협에 맞서 싸운다. 트랜스포머 프라임 시리즈의 시즌 2 작품","2"
"1976","공의 경계 6장 망각녹음","1999년 1월. 고쿠토 미키야의 여동생이자, 마술사 견습생인 고쿠토 아자카는 어느 날 스승인 아오자키 토우코에게서 어떤 사건 조사를 의뢰받는다. 그것은 아자카의 모교인 레이엔 여학원에서 1학년 4반의 학생들의 기억이 요정들에게 빼앗긴다는 사건으로 아자카는 사건의 진상을 해명 및 요정을 다루는 마술사의 체포를 부탁받았다. 다만 아자카는 혼자는 요정을 볼 수 없기에 토우코는 비밀병기를 보내주는데, 그 비밀병기의 정체는 요정을 볼 수 있는 료우기 시키. 시키를 학원 학생으로 변장시키고 아자카는 사건의 조사를 시작하는데.....","4"
"1977","경계전기 2기","고스트와 싸웠던 오키노시마 전투로부터 8개월 후. 일본을 무대로 한 전란은 아직 끝나지 않고 있었다. 타른 세력에 앞서 군사용 자율 사고형 AI의 실용화에 성공한 북미 동맹은 다른 3세력과의 경계선을 넘어 지배 영역을 확대하고 있었다. 이 일본인의 존재를 무시한 파워 게임에 분노해 대항하는 자들이 있다. 레지스탕스 조직 '야타가라스'는 켄부를 잃어 괴로운 상황이었지만, 지금도 일본을 되찾기 위해 싸움을 계속하고 있었다.","3"
"1978","리즈와 파랑새","“너에겐 날개가 있고, 끝없이 펼쳐진 하늘도 있어” 늘 혼자였던 ‘리즈’ 앞에 어떤 소녀가 나타났어. 두 사람은 둘도 없는 친구가 되지만, 결국 헤어졌지. 왜냐면 그 소녀는 사실 ‘파랑새’였거든. “이 동화, 꼭 우리 얘기 같지 않니?” 외톨이 ‘미조레’에게 다가와 친구가 되어준 ‘노조미’, 평생 단짝일 줄 알았던 둘은 어느새 고3 마지막 콩쿠르 합주곡 [리즈와 파랑새]를 준비한다. 머지않은 졸업이 두렵기만 한 미조레에게 노조미는 ‘동화는 언제나 해피엔딩!’이라며 더 활짝 웃어 보이는데... 이들의 마지막 연주는 아름답게 울려 퍼질 수 있을까?","0"
"1979","(자막) 미소녀 전사 세일러 문 Crystal 시즌 3","미래에서의 싸움을 끝내고 중학교 3학년이 된 우사기 일행은 잠깐의 평화로운 일상을 되찾았다. 그러던 중 예지몽을 꾸는 마모루와 레이. 불온한 분위기가 느껴지기 시작한다. 도쿄만의 매립지에 세워진 신설 사립 무한 학원에 다니는 학생이 차례로 괴물에게 습격당해 괴물로 변하는 '원시 회귀' 라는 현상이 일어난다. 서둘러 우사기 일행은 정찰을 개시한다. 사립 무한 학원은 이미 새로운 적 데스 버스터즈에게 지배당한 상태였고, 새로운 두 명의 세일러 전사의 출현에 당황하는 우사기 일행. 사립 무한 학원에서 만난 천재 레이서 텐오 하루카를 보고 두근거림이 멈추지 않고 마음이 끌리는 우사기. 한편, 치비우사는 무한 학원 창설자의 딸, 토모에 호타루를 만나 친한 사이가 된다. 이윽고 토모에 호타루의 감춰진 비밀이 드러나게 되는데....","3"
"1980","키즈나이버","아가타 카츠히라는 매립지 위에 있는 마을 스고모리에 사는 남자 고등학생이다. 다만 카즈하라에게는 특이한 점이 하나 있는데 바로 신체에 아픔이나 고통을 느끼지 못한다는 점이다. 덕분에 성격자체가 무기력해진 카츠히라는 집단따돌림이나 공갈을 받아도 될대로 되라라는 생활을 하고 있었다. 그러던 여름방학을 앞둔 어느날, 알 수 없는 수수께끼의 소녀 소노자키 노리코가 카츠하라에게 접근해온다. 거기에 더해서 소노자키는 카츠하라 주변의 반친구들 5명을 납치한다. 이들을 모아둔 채 소노자키는 '스고모리 시 키즈나 계획'을 설명하고는 카츠히라와 5명에게 특별한 수술을 시행한다. 통칭 키즈나이버가 된 카츠하라와 그의 친구들 5명의 앞으로의 운명은?","3"
"1981","나의 히어로 아카데미아 더 무비 : 월드 히어로즈 미션","전 세계 개성 보유자 섬멸을 목표로 하는 수수께끼 조직 휴머라이즈.그들이 각국에 설치한 ‘트리거 밤’으로부터 사람들을 구하기 위해 세계 선발 히어로 팀이 결성된다!세계 각국의 프로 히어로와 유에이 고교 히어로과 학생들이 소집되어각 지역에서 폭탄 회수 임무를 맡게 되는데…오세온에서 대기 중이던 미도리야, 바쿠고, 토도로키는 우연히 강도 사건을 목격하고미도리야는 이를 계기로 만난 운반책 소년 로디와 함께 경찰, 빌런의 공격을 받으며 전국에 지명수배된다.한편, 휴머라이즈의 지도자 플렉트 턴이 또다시 범행을 예고하며 세계는 패닉에 빠지고,히어로 팀은 절체절명의 상황에 위험을 무릅쓰고 폭탄 회수에 나서는데…제한시간은 단 2시간! 전 세계와 히어로들의 미래가 '그들’ 손에 달렸다!","2"
"1982","우리들의 비 내리는 프로토콜","엄마와 여동생 셋이서 살고 있는 고등학교 2학년 토키노야 슌. 사고로 인한 아빠의 죽음과 여동생의 부상을 계기로, 한때 열중했던 게임을 그만두고 현재는 E스포츠 카페 'FOX ONE'에서 일하고 있었다. 소꿉친구이기도 한 게임 친구들과 교류하면서 슌은 알바와 공부에 열중했지만, 별안간 'FOX ONE'에 막대한 액수의 빚이 있다는 것이 발각되었다. 그렇게 빚을 갚기 위해 슌과 일동은 '잭세리언 챔피언십'에서 우승해 상금을 획득하고자 했다. 뭔가 석연치 않은 기분을 품은 채 온라인 게임 세계에 다시 한번 뛰어든 슌 앞에 나타난 건, 과거에 함께 게임을 했던 '폭렬 군'이었다. 아직 해보지 못한 만남과 경험, 그리고 격투. 슌은 때때로 고민하면서도 동료들과 함께 앞으로 나아갔는데. 게임을 통해 움직이기 시작하는 그들의 세계. 소년과 가족. 그리고 동료들의 이야기.","3"
"1983","느린 장마","프로 복싱 선수가 되지 못하고 사회복지사도 그만둔 오란. 그런 오란은 편의점에서 일하는 자신이 실패한 인생이라고 생각한다. 어느 날 편의점에 나타난 운과 바람. 오란은 자기를 동경하고 따르는 17세의 운과 바람을 만나면서 긍정적으로 바뀐다. 그리고 오란은 본인이 하고 싶은 일을 찾아간다.","0"
"1984","절대쌍교","악인곡으로 피신하던 강풍과 화월노 앞에 십이성상이 나타나 그들을 죽이지만 화월노는 그전에 쌍둥이 형제를 낳는다. 각각 악인곡과 이화궁에서 자란 강소어와 화무결. 17년이 지난 후. 희대의 지략과 무술을 갖춘 강소어와 천하의 무술 고수로 성장한 화무결은 우연히 강호에서 만나지만 자신들이 쌍둥이 형제라는 사실을 까맣게 모르고 티격태격한다. 그러던 중 보물지도를 차지하고 있는 철심란을 만나면서 이들은 강호 악인들의 목표가 되어 절체절명의 위기에 처하는데...","3"
"1985","(더빙) 산리오남자","인기 애니메이션 <산리오 남자> 국내 더빙판","2"
"1986","이니셜 D Final Stage","프로젝트 D의 마지막을 장식할 카나가와 사이드와인더 원정전. 먼저 시작된 힐클라임에서 타카하시 케이스케는 엄청난 발전을 보여주며 승리를 거둔다. 그리고 뒤이어 시작된 다운힐, 후지와라 타쿠미의 상대는 아직 고교생인 이누이 신지라는 소년이었다. 86과 86의 대결이 피날레가 되리라고는 아무도 예상하지 못했는데…","3"
"1987","안녕! 보노보노 3기","우리의 귀여운 해달 보노보노, 사랑스러운 다람쥐 포로리 그리고 때로는 난폭하지만 반전 매력이 있는 라쿤 너부리의 숲 속 생활 이야기!","0"
"1988","무효와 로지의 마법률상담사무소 2기","천재 마법률가 무효 토오루(무효)와 그의 조수 쿠사노 지로(로지)가 돌아왔다! 명콤비 무효와 로지의 앞에 나타난 것은 전국에 99개소의 마법률 사무소 지부를 가지고 있는 고료 그룹의 총수, 고료 다라니마루와 그의 조수인 에비스 하나오였다. 무효 콤비와 고료는 마법률가의 자존심을 건 승부를 겨루게 된다. 그리고 승부 끝에 무효와 로지의 관계에 결정적인 균열이 생기게 되는데! 두 사람은 자신의 앞을 가로막는 시련에 맞서 다시 한번 최강의 콤비를 목표로 한다!","3"
"1989","노기자카 하루카의 비밀 2기","사립 하쿠조 고등학교에 다니는 아야세 유토의 급우인 노기자카 하루카는 용모 단려, 재색 겸비인 규중의 따님이며《순백의 별》·《건반위의 공주님》등 많은 별칭을 갖고 있는 학원의 아이돌이다. 하지만 어느 날 유토가 친구 아사쿠라 노부나가 대신에 도서실에 책을 반환 하러 갔을 때에 그녀의 비밀을 알아 버린다. 그것을 계기로 유토와 하루카의 '비밀'의 관계가 시작된다.","4"
"1990","BanG Dream! 걸파☆피코 곱빼기","밴드걸들의 숨겨진 성지 라이브 하우스 '서클'을 무대로 작아진 뱅 드림 캐릭터들이 재집결! 'Poppin'Party' Afterglow' 'Pastel＊Palettes' 'Roselia' '헬로, 해피 월드!' 친숙한 멤버들이 다시 찾아온 서클의 위기에 맞서거나 맞서지 않거나! 더욱 활기를 더해가는 폭소 걸즈 밴드 코미디","3"
"1991","(자막) 극장판 명탐정 코난 24기 : 비색의 탄환","세계 최대의 스포츠 제전 'WSG -World Sports Games-'의 기념적인 도쿄 개최를 맞이하는 일본. 그 개회식에 맞춰 일본의 기술을 총결집한 최고 시속 1,000km를 자랑하는 세계 최초 '진공 초전도 리니어'가 신나고야역과 도쿄에 신설되는 시바하마역 사이에 개통하기로 발표되었다. 세간의 주목을 모으는 가운데 유명한 대회 스폰서가 모이는 파티 회장에서 갑자기 사건이 발생하고 기업 총수들이 잇따라 납치되는 이상 사태가 발생한다. 그 뒤에는 사건을 감시하는 아카이 슈이치의 모습, 그리고 아카이로부터의 지령을 기다리는 FBI의 모습이 있었다. 코난의 추리에 의해 15년 전에 미국 보스턴에서 일어난 불길한 WSG 연쇄 납치사건과의 관련성이 떠올라, 당시의 사건도 FBI의 관할이었던 점이 판명된다. 과연 우연일까? 전세계의 수많은 사람들이 모이는 일본에서 도대체 무슨 일이 일어나는 걸까?","0"
"1992","(더빙) 극장판 명탐정 코난 15기: 침묵의 15분","도지사 앞으로 도착한 의문의 협박 편지. 다음 날 새로 개통한 지하철 터널 안에서 폭발이 일어난다. 코난의 활약으로 다행히 큰 피해는 없었지만, 도지사를 해치는데 실패한 범인은 다른 음모를 꾸밀 게 분명하다. 도지사가 건설교통부 장관으로 있던 시절, 댐이 생기는 바람에 수몰된 마을이 있는데, 그 마을 사람들 중 누군가가 앙심을 품었을 거라 예상한 코난은 곧장 조사를 시작한다. 수몰 지역 사람들이 새로 이주해 살고 있는 마을로 찾아간 코난. 마침 이주 5주년 기념 축제가 열리고 있다. 거기서 코난 일행은 8년 만에 재회 했다는 다섯 명의 동창생들을 만난다. 그 중에는 뺑소니 사고를 내 감옥에 들어갔다 나온 남자도 있고, 8년 동안 혼수상태에서 깨어나지 않는 아들을 둔 어머니도 있다. 그런데 혼수상태에 빠져있던 소년 다비가 깨어나고, 과거의 기억을 잃어버린 다비는 현실을 받아들이지 못해 괴로워하는데... 범인은 8년 전 보석가게를 털어 훔친 보석털이범. 수몰된 고향 마을의 할머니 집에 숨기러 가는 길에 범인은 한 소녀를 차로 치고 뺑소니를 친다. 그 현장을 목격한 다비를 기절시켜 차에 태워 도망친 범인은 뺑소니 복역 후 출감해 숨겨둔 보석을 찾기 위해 다시 마을로 돌아온다. 모든 사실을 알고 있는 동창생 친구까지 살해한 범인은 댐을 폭파시켜 가둬놓은 물을 이용해 이주 지역 마을을 수몰시키려고 한다. 코난은 스키장의 눈으로 눈사태를 일으켜 물살의 방향을 바꾸는데 성공하고 범인은 경찰에 잡힌다. 하지만 코난은 눈사태 속에서 빠져나오지 못하는데... 눈 속에서 생존할 수 있는 시간은 단 15분, ‘침묵의 15분’ 안에 코난을 과연 발견할 수 있을까.","2"
"1993","아이돌 마스터 샤이니 컬러즈","우리는 손을 뻗어, 하늘을 향해 날아오르는 것을 알게 되었다. 이제 막 탄생한 네 개의 유닛. 서로 힘을 합치는 개성과 개성. 인연으로 맺어진 신인 아이돌들은, '빛'을 향해서 한 걸음을 내디딘다. 만남이라는 기적이 자아내는, 각양각색의 반짝임. 어디까지고 이어지는 하늘 아래, 새로운 날개가 날갯짓하기 시작한다.","3"
"1994","던전 앤 파이터 : 역전의 바퀴","예상치 못한 사건으로 공간의 균열에 떨어진 진과 류는 과거의 아라드 대륙으로 타임 슬립한다. 진과 동료들이 전설의 영웅들을 만나 새로운 모험을 떠나자 역사가 뒤바뀌기 시작한다.","3"
"1995","나츠메 우인장 OVA 1: 야옹 선생과 첫 심부름","나츠메 우인장 ova 야옹 선생의 첫 심부름.","3"
"1996","엠마 : 영국 사랑 이야기","19세기 영국을 배경으로 한 메이드 엠마와 귀족 윌리엄의 신분을 뛰어넘는 사랑이야기","3"
"1997","극장판 코드 기아스 반역의 를르슈 1부 -흥도-","""부활의 를르슈""의 초석으로 제작된 ""반역의 를르슈"" 총집편 극장판 3부작 중 1부, ""흥도""편. 검은 왕자, 를르슈의 재기...! 정체 모를 누군가에게 어머니가 살해당한 후 ‘신성 브리타니아 제국’에서 쫓겨난 망국의 황태자 를르슈. 그는 신성 브리타니아 제국에 점령 당한 일본 - 영역 11에서 그 정체를 숨기면서 살고 있다. 어머니를 죽게 하고, 여동생 나나리의 눈과 다리의 자유를 빼앗은 신성 브리타니아 제국이 전복되면서 수수께끼의 미소녀 C.C.가 나타나고, 를르슈는 그 야망을 실현하기 위해 움직인다—","3"
"1998","(자막) 하이큐!! 끝과 시작 - 판권 부활","“코트 최후의 승자는 바로 우리야!” ‘한 때’ 고교 배구의 명문이었던 카라스노 고교에 입학하게 된 의욕 충만한 스파이커 ‘히나타’. 우연히 중학 시절 시합에서 만났던 천재 세터 ‘카게야마’를 같은 학교 배구부에서 만나고, 라이벌 구도를 형성하지만 점차 호흡을 맞추게 된다. 카라스노 고교 배구부는 예전의 명성을 찾기 위해 점차 팀을 꾸리게 되고 영원한 라이벌 네코마 고교와의 본격적인 첫 공식 연습 경기를 가지게 되는데… 최강이 되기 위한 불꽃 같은 승부가 시작된다!","0"
"1999","천원돌파 그렌라간 : 홍련편","먼 미래. 미증유의 재해를 피해 땅속으로 파고 들어간 인간들은 수백 년 동안 지하에서 사는 동안 지상이라는 곳이 존재한다는 사실 자체를 잊어버리고 말았다. 그런 중 한 곳에 두 남자가 있었다. 하나는 내성적인 소년 시몬, 또 하나는 지상이 있는 것을 믿어 의심치 않는 근성 청년 카미나. 어느 날 지하마을의 천정이 무너져 내렸을 때, 두 남자의 운명은 크게 요동치기 시작한다! 무너진 천정에서 떨어져 내려온 것은 거대한 얼굴을 가진 로봇 간멘과 초전도 라이플을 가진 소녀 요코, 그리고 눈부시게 쏟아져 내리는 햇빛이었다. 그리고 지상으로 뛰쳐 올라온 시몬, 카미나, 요코의 앞에는 전대미문의 모험이 펼쳐진다.","0"
"2000","검거미","풀숲 속에는 작은 거미 가족이 살고 있다. 엄마 거미와 아기 거미의 엉뚱한 일상, 오늘은 무슨 일이 일어날까?","0"
"2001","자이언트 킬링","잉글랜드의 5부 리그 소속팀인 이스트햄의 감독을 맡아 FA컵 32강에까지 올려놓는 성과를 이뤄낸 바 있는 타츠미 타케시. 이번에는 일본으로 돌아와 약소 프로팀인 '이스트 토쿄 유나이티드(ETU)'의 감독으로 취임하게 된다. 과거 ETU의 스타 선수로서 팀의 영광의 나날을 함께 했던 그였지만, ETU를 버리고 해외로 이적했다는 것 때문에 서포터즈의 반대도 만만치 않은 상황. 게다가 파격적인 그의 코칭 방법까지 더해져 ETU에는 새로운 변화를 실감케 하는 술렁임이 시작되는데..","3"
"2002","극장판 귀멸의 칼날 : 남매의 연","혈귀의 습격으로 가족을 잃은 소년 탄지로. 유일하게 살아남은 여동생 네즈코마저 혈귀로 변해 버리고 마는데…. 탄지로는 네즈코를 인간으로 되돌리기 위해- 그리고 가족을 죽인 혈귀를 심판하기 위해- 귀살대의 길을 가기로 결의한다. 혹독한 훈련 끝에 귀살대 대원으로 거듭난 탄지로는 복수의 칼날을 들고 목숨 건 사투를 시작하는데… 소년이여, 여동생을 구하기 위해 칼날을 들어라! 인간과 혈귀가 엮어낸 애절한 오누이의 이야기가 지금 시작된다-!","0"
"2003","SHOW BY ROCK!! STARS!!","조금만 더, 계속해서, 꿈의 저 너머로! 무대는 음악 도시 미디 시티. 마슈마이렛슈는 언더 노스 자와에서 나와 음악 수행을 떠나기로 했지만 곧바로 사건에 휘말리고 만다. 그리고 미디 시티에서 활약하고 있는 플라스마지카와 개성 넘치는 밴드들과의 만남에서 엄청난 기적이 이루어지는 걸까!? TV 애니메이션 시리즈 'SHOW BY ROCK!!'에 등장한 캐릭터들이 펼치는 ALL STARS!! 집결의 ROCK한 음악 스토리! 라이브 시작이다냥!!","3"
"2004","Re : 제로부터 시작하는 이세계 생활 - 빙결의 인연","친룡왕국 루그니카에 있는 엘리오르 대삼림. 그곳은 인간의 간섭을 거부하는 '빙결의 숲'. 녹지 않는 눈과 얼음으로 뒤덮인 숲속에 한 명의 소녀와 한 마리의 정령이 살고 있었다. 둘은 계약 관계가 아니었고 그저 갑자기 같이 일상을 보내게 된 사이일 뿐이었다. 서로 가슴에 담아둔 죄악감과 사명감에 재촉 받으면서도 정체된 시간. 닿을 수 있는 거리에 있지만 결코 다가갈 수 없는 둘에게 운명은 모든 것을 태워 없애는 업화가 되어 사정없이 덮쳐 온다. ""빙결의 인연"" ──운명 같은 천박한 것에, 나도 이 아이도 지지 않아. 그 옛날 세계를 멸망시킬 뻔했고, 4백 년이 지난 지금도 사람들에게 공포의 대상으로서 계속 미움받는 존재인 '질투의 마녀'. 전설에 의하면 그녀는 보랏빛 눈동자와 은발을 지닌 하프 엘프였다고 한다. 눈과 얼음으로 뒤덮인 엘리오르 대삼림에 혼자서 살고 있던 에밀리아는 질투의 마녀와 닮았다는 이유로 사람들에게 마녀라 불리며 공포의 대상이 되었다. 사람들에게 오해받고, 상처 입지만 그래도 작은 희망을 가지고 고독하게 살아가던 에밀리아의 앞에 나타난 것은 작은 고양이의 모습을 한 정령이었는데...","3"
"2005","오다 시나몬 노부나가","죽음을 맞은 오다 노부나가가 ""개""로 환생하여 현대의 일본으로 찾아왔다!!? 게다가 이름은 ""시나몬""이라는 사랑스러운 이름!? 거·기·다!! 다케다 신겐을 시작으로 유명 무장들도 개로 환생!!? 느슨한 개의 일상과 전국시대 요소들이 융합한, 새로운 개님 코미디☆","3"
"2006","공의 경계 7장 살인고찰 (후)","1999년 2월, 료우기 시키는 코쿠토 미키야로부터 자취를 감춰버렸다. 그리고, 시키가 사라지자 마자 짜맞춘 것 같은 타이밍으로 연속해서 일어나는 연속 엽기 살인 사건. 3년 전, 자신이 살인귀라고 칭한 시키. 계속 시키를 믿을 거라고 맹세한 미키야. 미키야는 시키의 무죄를 증명하기 위해 살인 사건의 조사를 시작한다. 그러던 도중 미키야는 어떤 마약 사건을 계기로 고등학교 선배인 시라즈미 리오(白純里緒)와 재회하는데.......","4"
"2007","속삭이듯 사랑을 노래하다","고등학교에 입학하고 첫날, 신입생 환영회에서 밴드 SSGIRLS의 공연을 본 신입생 키노 히마리는 기타, 보컬을 맡은 아사나기 요리를 동경해 그녀한테 '한눈에 반한다'. 그녀의 마음을 전해들은 요리는 히마리한테 '한눈에 반한다'는 이름의 연심을 품게 된다. 동경과 연심. 같은 '좋아'여도 다른 감정. 엇갈리는 둘의 관계의 밴드 멤버들의 감정도 얽히고... 둘의 '한눈에 반하다'는 이윽고 선명한 청춘을 연주하기 시작한다.","3"
"2008","극장판 짱구는 못말려 16기 : 폭풍을 부르는 금창의 용사","어둠의 세계, 돈 크라이의 제왕 ‘아세 다크 다크’는 인간세계를 지배하려는 음모를 꾸민다. 돈 크라이의 세계에는 어둠을 제거하는 ‘세 개의 보물’과 ‘용사’가 있다는 전설이 내려오고 있는데, 다크는 ‘세 개의 보물’ 중 하나인 ‘청동방울’을 차지한다. 그리고 나머지 두 개의 보물인 ‘금창’과 ‘은방패’를 빼앗으려고 하지만, 그 계획을 알아차린 또미의 아버지가 그것을 인간세계로 보낸다. 한편 그 무렵 짱구는 백화점에서 새로 나온 액션가면 장난감, ‘액션 소드’를 산다. 그런데 집에 와서 확인하자 액션 소드가 자로 변해 있는 게 아닌가? 그리고 며칠 후, 짱구는 유치원에서 집에 가는 길에 검둥이를 주워서 집에서 기르기로 했다. 그날 밤, 잠에서 깬 짱구는 갑자기 집을 찾아온 푸리링이라는 여성의 부탁을 받고 함께 비디오대여점으로 향한다. 하지만 푸리링의 정체는 다크의 부하였던 것이다. 푸리링의 음모에 빠진 짱구는 인간세계와 돈 크라이를 연결하는 문을 열게 된다. 다음날, 짱구가 연 문에서 인간세계로 어둠이 흘러들고, 그 영향으로 지구에는 수많은 위기가 밀어닥친다. 그때 짱구 앞에 또미라는 소녀가 나타난다. 그녀는 짱구에게 ‘선택받은 자’라고 말하며, 짱구를 지켜주겠다고 말한다. 짱구는 또미와 함께 다크와 싸우기로 결심하는데...","0"
"2009","(더빙) 토리코 x 원피스 : 최강의 콤비","식재료가 다 떨어진 써니호! 식량을 구하기 위해 원피스 일행이 정박한 섬은 고기 나무가 자라고 솜사탕 버섯이 있는 기괴한 섬! 섬을 둘러보는 중 쵸파를 식재료라고 생각한 토리코 일행이 나타나 쵸파를 두고 토리코와 루피는 싸우게 되는데…","2"
"2010","ARIA The ORIGINATION","테라포밍을 통해 과거의 화성에서 표면 대부분이 바다로 뒤덮인 물의 행성으로 거듭난 아쿠아. 지구의 이탈리아에 있는 수상도시 베네치아를 본따 아쿠아에 건설된 도시인 네오 베네치아를 배경으로, 운디네가 되기 위해 네오 베네치아에 찾아온 미즈나시 아카리를 중심으로 하여 이야기는 서서히 흘러가기 시작한다.","0"
"2011","아인 2기","죽여도 죽지 않는 인간, 아인은 숨어 조용히 살거나 붙잡혀 인체실험의 대상이 되는 수밖에 없었다. 하지만 나가이 케이는 세상을 뒤집어 놓는 사토 때문에 평온한 삶을 기대할 수 없었는데… 결국 사토를 막아야 한다는 결론에 도달한 나가이 케이는 착착 계획을 진행시킨다.","4"
"2012","마술사 오펜 뜻밖의 여행 : 어번라마편","킴라크 교회 총본산에서의 싸움은 아자리의 희생으로 종결되었다. 행방불명된 아자리를 찾기 위해 오펜의 여행은 계속된다. 여행 도중, 오펜 일행은 수수께끼의 여검사 로테샤와 만나 그녀를 둘러싼 소동에 휘말리게 된다. 드래곤 종족의 <성역>부터 암살자와의 충돌. 한때 형제 사이였던 사람과의 재회. 이윽고 밝혀지는 로테샤의 정체와 그 목적. 오펜의 새로운 싸움이 시작된다.","4"
"2013","노래하는☆왕자님♪진심 LOVE 레전드 스타","노래하는 왕자님 진심 LOVE 4기! 아이돌 그룹 ST☆RISH와 작곡가 나나미 하루카의 현재 목표는 SSS 엔트리 라이브에서 오프닝 아티스트가 되는 것이다. 이를 위해서는 일단 먼저 선발 라이브를 통과해야한다. 선발 라이브에서 만나게 되는 라이벌 그룹들, HE★VENS 과 샤이닝 기획사의 QUARTET NIGHT, 스타리쉬는 이 두 팀을 이기고 나아가야한다. 각 그룹들은 하나의 목표와 새로운 무대를 위해 노력하고, 한편 나나미 하루카는 공정한 심사를 위해 세 그룹의 공통작곡가로 지명되는데....... 헤븐즈, 콰르텟 나이트, 그리고 스타리쉬가 펼치는 새로운 무대와 음악을 지금 만나러 가보자.","3"
"2014","(더빙) 개구리 중사 케로로 6기","지구를 침략한 외계 개구리 종족들의 좌충우돌 지구 생활기를 그린 애니메이션","0"
"2015","(더빙) 마징가 Z","초합금 Z 로봇 마징가Z!! 마징가 Z는 일본 후지산에서만 유일하게 발견되는 광석 재패니움, 초합금 Z로 제작되었다. 초합금 Z는 엄청난 경도를 자랑하고 마징가 Z는 강철의 거인이라는 별명을 얻는다. 카부토 코우지의 할아버지 카부토 쥬조는 악당 닥터 헬 박사의 음모를 막기 위해 마징가 Z를 설계했다. 닥터 헬은 살상 로봇들을 보내 매번 공격을 시도하지만 마징가 Z는 로봇들과 싸워 세계를 지킨다!","2"
"2016","(더빙) 극장판 명탐정 코난 16기: 11번째 스트라이커","과연 11번째 스트라이커의 정체는 누구인가!? 어느 날 탐정사무소로 걸려온 폭탄 테러 예고 전화. 유명한 탐정을 도발하듯 그의 눈앞에서 자동차가 폭파되고 범인은 수수께끼와도 같은 암호를 남긴다. 절박한 상황에서 홀로 암호를 풀어낸 코난의 활약으로 대형 참사는 겨우 막지만 축구 경기장의 대형 전광판에 숨겨져 있던 폭탄이 결국 폭발하고 범인을 잡는데는 결국 실패하고 만다. 그리고 또 다시 도전장과 같은 수수께끼의 암호가 유명한 탐정에게 배달되는데…도대체 다음 목표는 어디이며 누가 범인인 것인지, 그리고 왜 범인은 유명한 탐정을 노리는 것인가!? 축구계 전체를 둘러싼 음모와 위협 속에서 암호를 해독하고 진실을 밝혀라!","2"
"2017","3월의 라이온 1기 - 판권 부활","어린시절 사고로 가족을 잃고 고독 속에 살아가는 소년 키리야마 레이 아카리, 히나타, 모모와의 만남 이후 프로 쇼기 기사 레이의 삶에 조금씩 변화가 시작된다.","3"
